id,name,text,desc,country,lang,city,geo
490898703,NolameC,Microblading de hoje 💜#microbladingphibrows #pigmentosphibrows #microblading #liftingdepestanas #transformação https://t.co/XOGh3OkcRV,,Unidentified,da,Unidentified,Unidentified,Unidentified
492268049,omelquibrito,@AliceOPaiva tu dorme,Cantor e Compositor Piauiense. Criador de Conteúdo: https://t.co/5J7WLjTjv6 email - melquibrito7@gmail.com,Unidentified,fr,Unidentified,Unidentified,Unidentified
490898703,NolameC,A Dupla Perfeita!!!!Café Marita Burn + ControlMarita Stévia adoçantePede os dois e ofereço os portes https://t.co/0sGZehOhQe,,Unidentified,pt,Unidentified,Unidentified,Unidentified
2996832729,davizte,RT @Accuarya: @marciaarl @rosana_dena @DenizeBongiovi @SureFaria @maxwelltc @correaLuanaOliv @folha @Haddad_Fernando Também quero incluir m…,"Armas não provocam guerras, assim como flores não geram paz.",Unidentified,pt,Unidentified,Unidentified,Unidentified
492268049,omelquibrito,NO DIA DO PIAUÍ! Música do PIAUÍ!!! https://t.co/rkpsaotjzO,Cantor e Compositor Piauiense. Criador de Conteúdo: https://t.co/5J7WLjTjv6 email - melquibrito7@gmail.com,Unidentified,pt,Unidentified,Unidentified,Unidentified
80732922,Accuarya,@jacquietequila @Avaaz_News @BernardoMF @zerotoledo @EstadaoPolitica @UOLPolitica @folha_poder Essa merda é do George Soros!,"Tradutora Juramentada e Intérprete Comercial: Professora, Pesquisadora, Filóloga, Beletrista.",Unidentified,pt,Unidentified,Unidentified,Unidentified
908153695082250240,Luan_Patrick_R,@arthodu @rainhatrist já não vamos mais fazer isso.,O que você tá procurando aqui?,Brazil,pt,"Picos, Brasil",Unidentified,Unidentified
991495612301500419,TYRANOMC,"RT @GameWinRPW: Em um dia penso, Repenso Processando um pouco lentoDe tantos fatos paro e não tentoE então dou um tempo ao pensamento...…","..Balas de Borracha , Apagam histórias de quem nem teve Caneta..
                                                     -CesarMc",Unidentified,pt,Unidentified,Unidentified,Unidentified
796852896105136128,Seguesonaboa,"Vou no lagoas ter cm eles, mostrar o novo som 😎","https://t.co/TuAP6HoSUh…  

https://t.co/JE9adQLtQu",Unidentified,pt,Unidentified,Unidentified,Unidentified
3355615204,luscafeitosa,"@revistasuper Tem o menor litoral do Brasil e o único Delta das Américas, em mar aberto.Parnaíba - PI #DiaDoPiauí","Piauiense, 21 anos.",Unidentified,pt,Unidentified,Unidentified,Unidentified
908153695082250240,Luan_Patrick_R,QUE SEMANA ESTRANHA É ESSA,O que você tá procurando aqui?,Brazil,pt,"Picos, Brasil",Unidentified,Unidentified
54629726,otavioveloso,"""Respeito não é concordar. Respeito não é incentivar. Respeito não é aceitar. Respeito não é obrigação de se conviv… https://t.co/x5wgUZpVX6",,Unidentified,pt,Unidentified,Unidentified,Unidentified
54629726,otavioveloso,Boa noite! https://t.co/0hTuOHtbcU,,Unidentified,pt,Unidentified,Unidentified,Unidentified
986730372238073857,Redizim_,@LokinDlx Uer,SONHO EM SER RECONHECIDO PELO MEU ESFORÇO☘🐸,Unidentified,und,Unidentified,Unidentified,Unidentified
54629726,otavioveloso,"""Dona Guiomar Coutinho, dona de uma das pensões existentes na cidade, era udenista roxa. No dia da movimentada feir… https://t.co/ltBxadKvOM",,Unidentified,pt,Unidentified,Unidentified,Unidentified
2400310573,sarahlibanio_,Da pra falar que é gêmea ?!! https://t.co/80eMtUbzrS,to nem aí só falo bosta,Brazil,pt,"Picos, Brasil",Unidentified,Unidentified
46033510,RommeL_PamplonA,"@adreanu Pq os gados infelizes daqui da Dubai brasileira (pois é, moro nesse inferno que ele criou) já o elegeram n… https://t.co/VxwugmblGO","Glory, Glory Man United!",Unidentified,pt,Unidentified,Unidentified,Unidentified
161393042,marx_araujo,"@helenachagas @rodrigoricardor Entendam, esquerdistas, a maioria do povo brasileiro não aceitaria isso. 2013 seria… https://t.co/u8fngcgRHh","Médico neurologista, tricolor de coração.",Unidentified,pt,Unidentified,Unidentified,Unidentified
80336425,lalinahjsf,"""Eu viO sol fazer a curvaRiscouTingiu de rosa o entardecerAquiNão haverá desculpaFirmouSó temos que reconhec… https://t.co/spD5rxBX3S","Sou como você me vê.
Posso ser leve como uma brisa ou forte como uma ventania,
Depende de quando e como você me vê passar.   (Clarice Lispector)",Brazil,pt,"Picos, Brasil",-7.0799036,-41.4684178
915745836176375808,Ninalaide1,@CarlosBolsonaro Precisamos dele saudável. Sem debates.#17.,Simplesmente eu♥️♥️,Unidentified,pt,Unidentified,Unidentified,Unidentified
334424343,naiivne,fui prestar vestibularvou ao banheiroencontro a famigerada ser sapatao em sp não é fácil,la clinique est souveraine,Unidentified,pt,Unidentified,Unidentified,Unidentified
796852896105136128,Seguesonaboa,Curto bue letras malucas trocadilhos quentes tenho uma letra super cheia de trocadilhos,"https://t.co/TuAP6HoSUh…  

https://t.co/JE9adQLtQu",Unidentified,pt,Unidentified,Unidentified,Unidentified
62134788,DenizeBongiovi,RT @Accuarya: @marciaarl @rosana_dena @DenizeBongiovi @SureFaria @maxwelltc @correaLuanaOliv @folha @Haddad_Fernando Também quero incluir m…,"BOLSONARO 17 PRESIDENTE1⃣7⃣
Psicóloga, casada e moro em São Paulo. Amo BON JOVI desde 1987. CRISTÃ 🙏🏽 CONSERVADORA 🌸 DE DIREITA 😎🔪🐸 https://t.co/nm4b2Lq7ST",Unidentified,pt,Unidentified,Unidentified,Unidentified
293808160,zezesam,"VAMOS FICAR DE OLHO.Eu tenho coração, RG e CPF, não me chame de robô, quem roubou foi o PT !  #MARQUETEIROB17",,Unidentified,pt,Unidentified,Unidentified,Unidentified
591313392,wylgnerrato,seu perfil foi visto por 2 pessoas na última hora https://t.co/ZdVXVDuDrz,,Unidentified,pt,Unidentified,Unidentified,Unidentified
796852896105136128,Seguesonaboa,"Toma esta, "" Eu deslizo na minha poesia e adoro quando gritas o meu nome Não só no ato sexual como também gargalha… https://t.co/Oz1A4NW2zb","https://t.co/TuAP6HoSUh…  

https://t.co/JE9adQLtQu",Unidentified,pt,Unidentified,Unidentified,Unidentified
293808160,zezesam,https://t.co/ax1vSU5CSv,,Unidentified,und,Unidentified,Unidentified,Unidentified
414796230,_terciosilva,"postei mais cedo: ""tá calor."" e a chuva caiu. vou usar isso mais vezes.",Nada a meu favor.,Unidentified,pt,Unidentified,Unidentified,Unidentified
796852896105136128,Seguesonaboa,""" E outros quantos estão perdidos mas como não é comigo então meu puto não se passa nadaTenho promessas a cumprir… https://t.co/ES0l9Au3AP","https://t.co/TuAP6HoSUh…  

https://t.co/JE9adQLtQu",Unidentified,pt,Unidentified,Unidentified,Unidentified
796852896105136128,Seguesonaboa,""" Desde cedo que eu imaginava o mundoCom ideias criativas a cada segundo Mas deparei-me com a nossa sociedade for… https://t.co/5JAgyUipTw","https://t.co/TuAP6HoSUh…  

https://t.co/JE9adQLtQu",Unidentified,pt,Unidentified,Unidentified,Unidentified
796852896105136128,Seguesonaboa,Vim no estudio one more time,"https://t.co/TuAP6HoSUh…  

https://t.co/JE9adQLtQu",Unidentified,en,Unidentified,Unidentified,Unidentified
796852896105136128,Seguesonaboa,Vim no estudio one more time,"https://t.co/TuAP6HoSUh…  

https://t.co/JE9adQLtQu",Unidentified,en,Unidentified,Unidentified,Unidentified
19538265,loura_,"@ruidavid Podem ter princípios genuínos mas serem maus princípios, por contraponto a gente q não tem qq princípios.… https://t.co/kLh4XJQ9qV",,Unidentified,pt,Unidentified,Unidentified,Unidentified
153027597,zenetoadv,Atenção para a mudança de horário! em Picos https://t.co/mBqPcJmyh3,Advogado,Brazil,pt,"Picos, Brasil",-7.08657,-41.46967
758016678160719873,marciobeltraogv,@luciano_hang Quando vem uma loja para o Piaui?,"FLAMENGO ATÉ MORRER! CASADO COM EMANUELLE, PAI DE LETÍCIA E LAURA. FAÇO PARTE DA FAMÍLIA DA ESPERANÇA, https://t.co/NN7KfpReEx",Unidentified,pt,Unidentified,Unidentified,Unidentified
293808160,zezesam,https://t.co/cond4R8ux1,,Unidentified,und,Unidentified,Unidentified,Unidentified
293808160,zezesam,https://t.co/guhBJW4L4m,,Unidentified,und,Unidentified,Unidentified,Unidentified
293808160,zezesam,https://t.co/BgQS4YM3pT,,Unidentified,und,Unidentified,Unidentified,Unidentified
293808160,zezesam,https://t.co/lbadanpYAn,,Unidentified,und,Unidentified,Unidentified,Unidentified
4568802556,brunaalx04,"RT @brunaalx04: Quem me perdeu, foi porque quis",ig: _brunaalx__,Unidentified,pt,Unidentified,Unidentified,Unidentified
1043877976234897408,PTpaooooo,4:04 a.m,2nd account,Unidentified,und,Unidentified,Unidentified,Unidentified
944712100848590849,orgulho__sfc,@kaiojorgeramos Pra cima Kaio,é o santos porra,Unidentified,pt,Unidentified,Unidentified,Unidentified
1053372420525047809,almondes_gesiel,#MelimNos5DiasAoVivo#5DiasAoVivo,,Unidentified,und,Unidentified,Unidentified,Unidentified
293808160,zezesam,https://t.co/Rt1CvHwyGP,,Unidentified,und,Unidentified,Unidentified,Unidentified
293808160,zezesam,https://t.co/DSF8W4c4BJ,,Unidentified,und,Unidentified,Unidentified,Unidentified
204388152,CesiraPapera,"Gostei de um vídeo @YouTube https://t.co/m6HtigSVMl querer, no tapetão, anular vontade popular é autoritarismo | Vera Magalhães",,Unidentified,pt,Unidentified,Unidentified,Unidentified
293808160,zezesam,https://t.co/mVhuuUJ6fF,,Unidentified,und,Unidentified,Unidentified,Unidentified
979169669407039488,ARLEYEDUARDO2,"RT @marciobeltraogv: Que devia ser preso, alias extinto era o partido que fez o maior assaltoa anação de todos os tempo, isso sim era o que…",Sou Flamengo!!! Não Banana. #RNsegueRN #SdV,Unidentified,pt,Unidentified,Unidentified,Unidentified
758016678160719873,marciobeltraogv,"Que devia ser preso, alias extinto era o partido que fez o maior assaltoa anação de todos os tempo, isso sim era o… https://t.co/ZIevBanrC6","FLAMENGO ATÉ MORRER! CASADO COM EMANUELLE, PAI DE LETÍCIA E LAURA. FAÇO PARTE DA FAMÍLIA DA ESPERANÇA, https://t.co/NN7KfpReEx",Unidentified,pt,Unidentified,Unidentified,Unidentified
1021904929013858304,crisdebug,@Katiucha Quem não shippa esses dois?,Programador que ((dizem)) que sabe dançar,Unidentified,pt,Unidentified,Unidentified,Unidentified
293808160,zezesam,https://t.co/ps1rffeUwW,,Unidentified,und,Unidentified,Unidentified,Unidentified
4212037523,vandressarib,"MEU CABELO TÁ DANIFICADO, E AGORA? RECONSTRUÇÃO POWER EM DOIS PASSOS!: https://t.co/mZ2ET61hln via @YouTube",☝Eu sou o que a Bíblia diz que eu sou! - CRISTÃ - Picos-PI - Blogueira/YouTuber,Unidentified,pt,Unidentified,Unidentified,Unidentified
817758721170436101,cecejesus_,@babymaryyyd https://t.co/uWIGUsCrDF,ॐ,Unidentified,und,Unidentified,Unidentified,Unidentified
363694761,tayviaana,To toda quebrada mas vou ali sofrer mais,sempre triste,Brazil,pt,"Picos, Brasil",Unidentified,Unidentified
49085751,sergiopediatra,Milhões de fofoqueiros nas calçadas. Rs. RT @silvioluiz: O QUE SERIA DO MUNDO SEM AS REDES SOCIAIS ?,Pediatra atendendo crianças e adolescentes em Picos e região. PRONTOCLÍNICA https://t.co/YHRyoCFm0D,Unidentified,pt,Unidentified,Unidentified,Unidentified
745550448,gjbcgp,Faltou mostrar o escândalo de mentiras do BOLSONÁS!!! https://t.co/cXZ1p8tRSn,"Esposo, pai e professor de Língua Portuguesa.",Unidentified,pt,Unidentified,Unidentified,Unidentified
745550448,gjbcgp,RT @magnamoreira_: Não existe apoio voluntário em valores de milhões de reais. Isso é financiamento ilegal de campanha. Isso é crime. E agr…,"Esposo, pai e professor de Língua Portuguesa.",Unidentified,pt,Unidentified,Unidentified,Unidentified
758016678160719873,marciobeltraogv,@luciano_hang Nosso Piaui aguarda por uma loja da HAVAN. E a cidade de Picos esta de braços abertos.,"FLAMENGO ATÉ MORRER! CASADO COM EMANUELLE, PAI DE LETÍCIA E LAURA. FAÇO PARTE DA FAMÍLIA DA ESPERANÇA, https://t.co/NN7KfpReEx",Unidentified,pt,Unidentified,Unidentified,Unidentified
66673590,a_karinasampaio,https://t.co/FcQYH6nd4v,Uma mulher de força!,Unidentified,und,Unidentified,Unidentified,Unidentified
817758721170436101,cecejesus_,@babymaryyyd True true “é oq vier” kkkkkk,ॐ,Unidentified,pt,Unidentified,Unidentified,Unidentified
1012070875078815746,assimcomofogo,E hoje eles saber qual o sexo do bebê e acontece isso...,comunista e maconheira é pleonasmo.,Brazil,pt,"Picos, Brasil",Unidentified,Unidentified
540879683,_sabrinaellen_,"Ela é tudo que você precisa hoje, sem estresse vem ... 🎶",,Unidentified,pt,Unidentified,Unidentified,Unidentified
1012070875078815746,assimcomofogo,E ele ta mais perdido do que quando soube que ia ser pai.,comunista e maconheira é pleonasmo.,Brazil,pt,"Picos, Brasil",Unidentified,Unidentified
1012070875078815746,assimcomofogo,pq os todos eles envolviam e eram pro bebê...,comunista e maconheira é pleonasmo.,Brazil,pt,"Picos, Brasil",Unidentified,Unidentified
1012070875078815746,assimcomofogo,Nós tínhamos muitos planos e parecem que sei lá agora parecem sem sentidos.,comunista e maconheira é pleonasmo.,Brazil,pt,"Picos, Brasil",Unidentified,Unidentified
1012070875078815746,assimcomofogo,"To muito triste pelo Phe, mas nem sei como ajudá-lo...",comunista e maconheira é pleonasmo.,Brazil,pt,"Picos, Brasil",Unidentified,Unidentified
363694761,tayviaana,Faz uma falta,sempre triste,Brazil,pt,"Picos, Brasil",Unidentified,Unidentified
1160223654,artidigital,https://t.co/A3Q2drZ9Ir,"TRABALHE EM CASA!
TRABALHE EM QUALQUER LUGAR!
TRABALHE PELA INTERNET!
Comece seu próprio negocio ainda hoje!
Viste http://t.co/fInW5ioKgG",Unidentified,und,Unidentified,Unidentified,Unidentified
1012070875078815746,assimcomofogo,Desde que cheguei do Ceará só tem sido pancada,comunista e maconheira é pleonasmo.,Brazil,pt,"Picos, Brasil",Unidentified,Unidentified
32394562,VETPOINT,"Mia e Simba, os vencedores do Sorteio Felino da Feira Animal 😻Espero que gostem do vosso prémio! 😼😸#vetpoint… https://t.co/UCWUMYg3Py","Assistência veterinária. 
O cuidado hospitalar com o conforto de clínica.
Amar, tratar, cuidar.
O seu amigo é único, merece um cuidado único.
VET.POINT",Unidentified,pt,Unidentified,Unidentified,Unidentified
623100840,nudesthalia,RT @Laiane_Dinizz: @naosejatrouxa NINGUÉM É DIGNO,Jesus Cristo❤,Unidentified,pt,Unidentified,Unidentified,Unidentified
1011269504775704577,HorranaEmyle,https://t.co/QkZGOlArC9,Acarajé quente 💙❤️,Unidentified,und,Unidentified,Unidentified,Unidentified
411675761,inessrosado,My week on Twitter 🎉: 3 New Followers. See yours with https://t.co/VmAKb7Vxme https://t.co/DVo4jYj7Tu,Industrial Engineering & Management • IST,Unidentified,en,Unidentified,Unidentified,Unidentified
758016678160719873,marciobeltraogv,"@luciano_hang @jairbolsonaro @luciano_hang Você já tem uma Filial aqui perto em Petrolina - Pe, venha para Picos -… https://t.co/o6c1MWPEqc","FLAMENGO ATÉ MORRER! CASADO COM EMANUELLE, PAI DE LETÍCIA E LAURA. FAÇO PARTE DA FAMÍLIA DA ESPERANÇA, https://t.co/NN7KfpReEx",Unidentified,pt,Unidentified,Unidentified,Unidentified
908153695082250240,Luan_Patrick_R,@CaioCezarO Mas dá pra reviver um pouquinho. 💁‍♂️ https://t.co/eQ2lprw14x,O que você tá procurando aqui?,Unidentified,pt,Unidentified,Unidentified,Unidentified
3127639644,thiago_luzs,"@mamaefalei @DaniloGentili Kkkkkkkkkkkkkkk! Mto boa! “Não sei o que é facismo, só me ensinaram a chamar os outros a… https://t.co/RpEgvzKzrk",,Unidentified,pt,Unidentified,Unidentified,Unidentified
3319847705,PatrickFischerr,Netflix ficou fora do ar?,"19, RJ ⛱️ | TRICOLOR 🇮🇹 Insta: fischerzaada",Unidentified,en,Unidentified,Unidentified,Unidentified
62116570,TheCesartuation,Nadie pendiente de un Fortnite?,"I don't know where I am, but I know where I came from.",Unidentified,fr,Unidentified,Unidentified,Unidentified
74527540,pauloalvesjf,RT @Accuarya: @jairbolsonaro @PedroValentim13 A esquerda tá acusando o povo brasileiro que fica na internet fazendo campanha incansavelment…,,Unidentified,pt,Unidentified,Unidentified,Unidentified
421182209,francijane2,"Ministros, políticos, tesoureiros, marketeiros e até o presidente do partido investigados e presos no maior esquema… https://t.co/AXhSXKzlKm",Uma arvore fincando suas raízes na terra com seus galhos precisando de poda.,Unidentified,pt,Unidentified,Unidentified,Unidentified
421182209,francijane2,""" O cavalo de Tróia mais óbvio da história"" https://t.co/Y6rexAhI13",Uma arvore fincando suas raízes na terra com seus galhos precisando de poda.,Unidentified,pt,Unidentified,Unidentified,Unidentified
913016135427264517,Pior_humano,"@UOL ISSO Q Ė JORNALISMO DE QUALIDADE, DA PRÓXIMA COLOQUEM UMA MOEDA DE 1 REAL PRA TER UMA ESCALA DESSA MERDA SEUS PUTO.",Um olho no peixe outro no aspargo.,Unidentified,pt,Unidentified,Unidentified,Unidentified
54629726,otavioveloso,https://t.co/mbuq4VflRy,,Unidentified,und,Unidentified,Unidentified,Unidentified
803330372,paulohe12545150,@felipeneto Ps: senti falta do meme do aprendiz do carl Sagan,"Canhoto, Piauiense, Historiador. Flamengo até morrer eu sou.",Unidentified,pt,Unidentified,Unidentified,Unidentified
729394503904309248,Fodce,@DaniloGentili @ManuelaDavila https://t.co/YrM0Mw9dJ8,"Colega não é amigo, tesão não é amor, sorrir não significa estar feliz e te amo não é boa noite. Agora o foda-se é sempre foda-se.",Unidentified,und,Unidentified,Unidentified,Unidentified
966341494943698945,jrguizzardi,#folhafakenews fazendo meu dia mais 😀😀😀💪🏻👨‍✈️,Deus e família...Base de tudo!!!,Unidentified,pt,Unidentified,Unidentified,Unidentified
